NSC,CID,SMILES
746035,45029290,COC1=CC(=CC(=C1OC)OC)C2CC(=NO2)C3=CC(=C(C(=C3)OC)OCCCCCOC4=C(C=C(C=C4)C5NC6=CC=CC=C6C(=O)N5)OC)OC
746053,42624812,C1=CC(=C(C(=C1)O)O)C(=O)C2=CN(C3=C2C(=CC=C3)O)CC4=CC=C(C=C4)F
746058,42624803,CC1=NOC(=C1)NC(=O)C(=O)C2=CN(C3=C2C(=CC=C3)OC)CC4=CC=C(C=C4)F
746060,45029300,C1=CC(=CC(=C1)NC2=C(C=CC(=N2)C(F)(F)F)C(=O)NN=CC3=CC=C(C=C3)Cl)C(F)(F)F
746061,45029301,C1=CC(=CC(=C1)NC2=C(C=CC(=N2)C(F)(F)F)C(=O)NN=CC3=C(C=CC=C3Cl)Cl)C(F)(F)F
746063,45029303,COC1=C(C=C(C=C1)C2=NC(=C(C(=C2)C3=CC(=C(C(=C3)OC)OC)OC)C#N)N4CCOCC4)O
746064,3732101,COC1=C(C=C(C=C1)C2=NN(C(C2)C3=CC=C(C=C3)Cl)C(=O)C4=CC(=C(C(=C4)OC)OC)OC)OC
746068,45029306,COC1=CC=C(C=C1)C2CC(=NN2C(=O)C3=CC(=C(C(=C3)OC)OC)OC)C4=CC(=CC=C4)OC
746076,54613640,CC1CC23C(=O)C(=C4C=CC(=CC(CC=CC(=CC2(C=C1C)C)C)O)CO4)C(=O)O3
746087,45029310,CC1=C(N=C2C=C(C=CC2=N1)F)C(=O)C=CC3=CC(=C(C(=C3)OC)OC)OC
746098,45029311,C1C(N(N=C1C(F)(F)F)C2=CC=C(C=C2)S(=O)(=O)NC(=O)N)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
746131,5335621,CCOC(=O)C1=CC=C(C=C1)N2C(=O)C(=CC3=CC=C(O3)[N+](=O)[O-])C(=O)N2
746134,45029314,C1=COC(=C1)C=CC(=NNC2=NC(=CS2)C3=CC=C(C=C3)Cl)C(=O)O
746149,45029327,COC1=CC=C(C=C1)C(=O)COC(=O)C(C[Se][Se]CC(C(=O)OCC(=O)C2=CC=C(C=C2)OC)NC(=O)C3=C(C=C(C=C3)Br)F)NC(=O)C4=C(C=C(C=C4)Br)F
746248,2671841,CN(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC2=NC(=CS2)C3=CC(=C(C=C3)F)F
746310,135958516,CC1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])NN=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O
746311,135546138,C1=CC(=CC=C1C(=NNC2=CC(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])Cl)C3=CC=C(C=C3)O)O
746312,135958517,C1CCN(C1)C2=C(C=C(C(=C2)NN=C(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O)[N+](=O)[O-])[N+](=O)[O-]
746314,135958518,COC1=C(C=C(C(=C1)NN=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)[N+](=O)[O-])[N+](=O)[O-]
746351,4806509,CCCN1C(=C(C(=O)NC1=O)C(=O)CNC2=CC=C(C=C2)I)N
746353,6167610,C1CC2=CC=C(C3=CC=CC1=C23)C(=O)C=CC4=CC=C(C=C4)[N+](=O)[O-]
746418,2313402,CC1=C(C(=NN1C2=NC3=CC=CC=C3S2)C)OC4=CC=CC=C4O
746498,6899201,COC1=C(C=C(C=C1)C=NNC(=O)C2=CC=CC3=C2NC=C3)O
746513,45029357,C1C(=O)N(C(S1)C2=CC=CC=C2Cl)C3=NN=C(O3)CN4C=NN=C4
746540,23625545,C=C(C=O)C1CCC(=CC1)C=O
746541,10265530,CCC=CC1C=CC2CCCC2C1CCC(C(C)N)O
746568,87517,C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=CC=C(C=C3)Cl)OP(=O)(O)O
746604,135958523,CSC1=NC2=C(C(=O)N1)N=C3C(C(N2)C4=CC=CC=C4)C(=O)C5=CC=CC=C53
746608,135958525,CSC1=NC2=C(C(=O)N1)N=C3C(C(N2)C4=CC=C(C=C4)F)C(=O)C5=CC=CC=C53
746616,44186462,CN(C1=NC(=NC(=N1)N2CCOCC2)N(C)O)O
746683,45029397,CN(C)CCN=C1N=C2C(=C(N1C3=CC=CC=C3)N)C(=S)N(C(=S)N2C4=CC=CC=C4)C5=CC=CC=C5
746684,45029398,CCCCN(CCCC)CCCN=C1N=C2C(=C(N1C3=CC=CC=C3)N)C(=S)N(C(=S)N2C4=CC=CC=C4)C5=CC=CC=C5
746685,809566,C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)C=C(C#N)C#N
746687,45029399,C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)C=C(C#N)S(=O)(=O)C4=CC=CC=C4
746691,5986877,C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)C=C(C#N)C(=O)C4=CC=CC=C4
746692,45029402,COC(=O)C(=CC1=C(NC2=CC=CC=C21)C3=CC=CC=C3)S(=O)(=O)C
746694,45029404,CC1=C(C2=CC=CC=C2N1)C=C(C(=O)OC)S(=O)(=O)C3=CC=CC=C3
746701,45029410,C1=CC=C(C=C1)C(=O)N(C2=CC=C(C=C2)Cl)C(=S)NCCC3=CC=C(C=C3)Cl
746708,45029415,C1CCOC(=O)C=CC(C2CC(CC2C=CC1)O)O
746754,45029420,CC1=C(SC2=C1C(=O)N(C(=N2)C)N=C3N(C(=CS3)C4=CC=CC=C4)CC5=CC=CC=C5)C(=O)N
746803,45029436,C1=CC=C(C=C1)C2=NC3=NC=C4N(N=C(N4C3=C2)C5=CC=CC=C5)C6=CC=CC=C6
746807,45029440,C1=CC=C(C=C1)C2=C3N(C4=C(C(=O)N3N=N2)SC5=CC=CC=C54)CCCC(=O)NCCC6=CN=CN6
746809,45029442,C1=CC=C(C=C1)C2=C3N(C(=O)C4=C(N3N=N2)C5=CC=CC=C5S4)CCCC(=O)NCCC6=CN=CN6
746821,135958528,CC1=C(NC(=C1C(=O)CCCCC(=O)NC(C)(C)C)C)C=C2C(=CC(=N2)C3=CC=CN3)OC.Cl
746822,135932478,CC1=C(NC(=C1C(=O)CCCCC(=O)NC2=CC=CC=C2)C)C=C3C(=CC(=N3)C4=CC=CN4)OC.Cl
746823,135958530,CC1=C(NC(=C1C(=O)CCCCC(=O)NCC2=CC=CC=C2)C)C=C3C(=CC(=N3)C4=CC=CN4)OC.Cl
746824,135958532,CCNC(=O)CCCCC(=O)C1=C(NC(=C1C)C=C2C(=CC(=N2)C3=CC=CN3)OC)C.Cl
746840,45029453,CC1CCCC(=CCCC2(C(O2)CC3C(C(=O)OC3C1OC(=O)C)CSC4=CC=CC=C4)C)C
746886,45029455,CCN1CCC2(CC1)C(C3=C(C(=O)N2)N(C4=C3C=CC(=C4Cl)Cl)C)C#N
746890,45029459,C1=CC(=C(C2=C1C(=CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(=O)N2)Cl)Cl
746928,45029482,CCCNC1=NC(=NC(=N1)N(C)O)N(C)O
746930,45029484,CN(C1=NC(=NC(=N1)NCC(=O)OC)N(C)O)O
746931,45029485,CCCN(CCSSCCNC1=NC(=NC(=N1)N(C)O)N(C)O)C2=NC(=NC(=N2)N(C)O)N(C)O
746993,11403273,CC1=C2C=C(C(=O)N2C(=C1C(=O)OC)C)C3=CC=CC=C3
747138,6075235,COC1=CC(=CC(=C1OC)OC)C=C2C3=C(C=CC(=C3)Br)NC2=O
747139,60147486,CN(C)C1=CC2=C(C=C1)NC(=O)C2=CC3=CC(=C(C(=C3)OC)OC)OC
747141,60147487,COC1=CC(=CC(=C1OC)OC)C=C2C3=CC=CC=C3N(C2=O)CC4=CC=C(C=C4)Cl
747148,60147488,CN1C2=C(C=C(C=C2)OC)C(=CC3=CC(=C(C(=C3)OC)OC)OC)C1=O
747152,60147490,CC1=CC2=C(C=C1O)C(=CC3=CC(=C(C(=C3)OC)OC)OC)C(=O)N2
747162,54613387,CC1(CC(CC(N1O)(C)C)OCCCC[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C.[Br-]
747167,64143,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O
747168,25676884,C1C(=CC2=CC=C(C=C2)O)C(=O)C3=C(S1)C=CC(=C3)Cl
747169,54613041,COC1=CC2=C(C=C1)OC(=CC3=CC=C(C=C3)O)C2=O
747198,46227884,CC1=C(C=CC(=C1)Cl)NC2=C(C=CC(=N2)C(F)(F)F)C(=O)NN=CC3=CC=CC=C3Cl
747199,46227829,CC1=C(C=C(C=C1)Cl)NC2=C(C=CC(=N2)C(F)(F)F)C(=O)NN=CC3=C(C=CC=C3Cl)Cl
747251,11181836,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
747259,16211009,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
747260,2734231,CCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.[Cl-]
747267,2734225,CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-]
747269,2734233,CCCCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.[Cl-]
747271,46191760,CCCCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
747272,46191761,CCCCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F
747273,21977446,CCCC[P+](CCCC)(CCCC)CCCC.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F
747284,135968282,CCOC1=C2C(=CC(=N1)C3=CC=CC=C3)C(=C(NC2=O)C(=O)NN=CC4=C(C=C(C=C4)O)O)O
747286,135968239,C1=CC2=C(C(=C1)NCCN=CC3=C(C=CC(=C3)O)O)C(=O)C4=C(C2=O)C=CC=C4NCCN=CC5=C(C=CC(=C5)O)O
747287,135968249,C1=CC2=C(C(=C1)NCCN=CC3=C(C=CC(=C3)[N+](=O)[O-])O)C(=O)C4=C(C2=O)C=CC=C4NCCN=CC5=C(C=CC(=C5)[N+](=O)[O-])O
747292,15950455,C1=CC(=CC=C1C(=O)CC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N
747339,54612823,COC1=CC=C(C=C1)C2=C(C=NN2)NC3=CC(=C(C(=C3)OC)OC)OC
747342,25023738,CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C
747378,54613729,C1=CC=C(C=C1)C2=C(NC3=C2C=C(C=C3)I)C(=O)NN=CC4=CC=C(C=C4)F
747447,54613734,CC12CCC3C(C1CCC(=C)C2CC=C4C(COC4=O)O)(COC(O3)C5=CC=C(C=C5)N(C)C)C
747448,54612897,CC12CCC3C(C1CCC(=C)C2CC=C4C(COC4=O)O)(COC(O3)C5=C(C=CC=C5OC)OC)C
747451,54612900,CC12CCC3C(C1CCC(=C)C2C=CC4=CCOC4=O)(COC(O3)C5=CC=CC=C5)C
747452,54612901,CC(=O)NC1=CC=C(C=C1)C2OCC3(C4CCC(=C)C(C4(CCC3O2)C)CC=C5C(COC5=O)O)C
747455,46227858,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)NN=CC3=C(C=CC=C3Cl)Cl)C(F)(F)F
747457,135968276,CCN(CC)C1=CC(=C(C=C1)C=NNC(=O)C2=CC(=CC=C2)NC3=CC(=NC=C3)C(F)(F)F)O
747458,135968272,CCN(CC)C1=CC(=C(C=C1)C=NNC(=O)C2=CC=CC=C2NC3=CC(=NC=C3)C(F)(F)F)O
747459,135968273,C1=CC=C(C(=C1)C(=O)NN=CC2=C(C=CC(=C2)Cl)O)NC3=CC(=NC=C3)C(F)(F)F
747460,135968274,CCN(CC)C1=CC(=C(C=C1)C=NNC(=O)C2=CC=C(C=C2)NC3=CC(=NC=C3)C(F)(F)F)O
747461,135968275,C1=CC(=CC=C1C(=O)NN=CC2=C(C=C(C=C2)O)O)NC3=CC(=NC=C3)C(F)(F)F
747520,54612824,CC1=CC2=CN3C4=C(C=C(C=C4)OC)NC(=O)C3=C2C=C1C
747521,54612825,COC1=CC2=C(C=C1)N3C=C4C(=C3C(=O)N2)C=CC=C4F
747522,54612826,COC1=CC2=C3C(=O)NC4=C(N3C=C2C=C1)C=CC(=C4)OC
747523,54612827,COC1=CC2=CN3C4=C(C=C(C=C4)OC)NC(=O)C3=C2C=C1
747524,54612828,COC1=CC2=C(C=C1)NC(=O)C3=C4C=CC=CC4=CN23
747525,54612829,COC1=C2C(=C(C=C1)OC)N3C=C4C=CC=CC4=C3C(=O)N2
747526,54612830,COC1=CC2=C(C=C1)N3C=C4C=C(C(=CC4=C3C(=O)N2)OC)OC
747556,135894397,CC1=C(C=CC(=C1)O)C2=NN(C(=O)CC2)C3=CC=C(C=C3)S(=O)(=O)N
747558,54612980,CCC1=CC=C(C=C1)C2=NN(C(=O)C=C2)C3=CC=C(C=C3)S(=O)(=O)N
747599,644241,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
800804,644241,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
747650,54613653,COC1=C(C=C2C(=C1)C3=C(C4=C(N3)N=CC=C4)N=N2)OC
747651,54613654,C1=CC2=C(N=C1)N3C(=C2N=O)C4=C(C=CC(=C4)Cl)N=N3
747652,54613655,COC1=C(C=C2C(=C1)C3=C(C4=C(N3N=N2)N=CC=C4)N=O)OC
747712,11365101,CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(OC(=C6C5CC7C4(C2O)O7)C(=O)C8=CC=CC=C8)OC(=O)C9=CC=CC=C9)C
747803,23245656,C1=CC=C2C(=C1)C(=O)C(=CNC3=CC(=C(C=C3)C(=O)O)O)C(O2)O
747804,54612711,C1=CC=C2C(=C1)C(=O)C(=CNC3=CC(=C(C=C3)O)C(=O)O)C(O2)O
747825,45113107,CC1=CC2=C(C=C1C)OC(C3=C2OC(=O)C(=C3)C4=CC=C(C=C4)F)OC(=O)C
747856,23725625,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F
753686,23725625,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F
747884,54613581,C1CN(CCN1)C2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC6=CC=CC=C56)N=C3.Cl
747887,54613582,COC1=CC2=C(C=C1)N=C3C=CC(=CC3=C2SCCCN)OC.C(=O)(C(F)(F)F)O
747973,6445540,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C
747974,5035,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
748084,54612978,COC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=C(N=CC=C3)NC4=CC(=C(C(=C4)OC)OC)OC
748145,53329233,C1=CC=C(C=C1)C=CC(=O)NC2=C(C=C(C=C2)Cl)C(=O)N
748146,53329234,C1=CC=C(C=C1)C=CC(=O)NC2=C(C=C(C=C2)Br)C(=O)N
748147,53329052,CC1=CC(=C(C=C1)NC(=O)C=CC2=CC=CC=C2)C(=O)N
748148,53329762,C1=CC=C(C(=C1)C=CC(=O)NC2=C(C=C(C=C2)I)C(=O)N)Cl
748253,54613102,C1CC2=C(C3=CN(C=C31)CC4=CC=CC=C4)ON=C2
748254,54613103,COC1=CC=C(C=C1)CN2C=C3CCC4=C(C3=C2)ON=C4
748260,54613108,C1CC2=C(N(C=C2C3=C1C=NO3)CC4=CC=CC=C4)C5=CC=CC=C5
748261,54613109,COC1=CC=C(C=C1)CN2C=C3C(=C2C4=CC=CC=C4)CCC5=C3ON=C5
748262,135968269,C1=CC(=CC(=C1)NC2=CC(=NC=C2)C(F)(F)F)C(=O)NN=CC3=C(C=C(C=C3)O)O
748263,135968270,CCOC1=CC=CC(=C1O)C=NNC(=O)C2=CC(=CC=C2)NC3=CC(=NC=C3)C(F)(F)F
748264,135968271,COC1=C(C=C(C=C1)C(=O)NN=CC2=C(C=C(C=C2)O)O)NC3=CC(=NC=C3)C(F)(F)F
748265,135968280,CCN(CC)C1=CC(=C(C=C1)C=NNC(=O)CC2=CC=C(C=C2)NC3=CC(=NC=C3)C(F)(F)F)O
748266,54613334,COC1=CC=CC=C1N2C=NC(=C2C(=O)C3=CC(=C(C(=C3)OC)OC)OC)N
748289,54613121,CC1CC(=O)N=C2N1C(=NC3=C2C(=C(N3CCCN4CCCCC4)C5=CC=CC=C5)C)SC
748337,49798416,C1CNCCC1N2C=C(C=N2)C3=CC(=C(N=C3)N)C4=NC5=CC=CC=C5O4.Cl
748378,46884875,CC1=CC(=NN1C(=O)C2=NN(C=C2O)C3=CC=C(C=C3)Cl)C
748381,46884877,C1C(=O)NN(C1=O)C(=O)C2=NN(C=C2O)C3=CC=C(C=C3)Cl
748382,46865790,C1=CC(=CC=C1N2C=C(C(=N2)C(=O)N3C(=C(C=N3)C#N)N)O)Cl
748383,46865789,CC1=C2CCC3=CC=CC=C3C2=NN1C(=O)C4=NN(C=C4O)C5=CC=C(C=C5)Cl
748389,54613677,C1=CN(C(=O)C(=C1)O)CCCN(CCCN2C=CC=C(C2=O)O)CCN3C=CC=C(C3=O)O.Br
748392,54612840,C[N+]1=C2C3=CC=CC=C3NC2=C(C4=CC=CC=C41)NC5CCNCC5.Cl.[Cl-]
748393,54612841,CCN(CC)CCCCNC1=C2C(=[N+](C3=CC=CC=C31)C)C4=CC=CC=C4N2.Cl.[Cl-]
748394,51051406,C[N+]1=C2C3=CC=CC=C3NC2=C(C4=CC=CC=C41)NC5=CC=C(C=C5)N6CCCCC6.[Cl-]
748399,51032645,COC1=CC=C(C=C1)C(=O)C2=CC3=C(C(=C(C=C3N2)OC)OC)OC
748403,44555430,CC1=COC2=NC=NC(=C12)N(C)C3=CC=C(C=C3)OC
748404,49865894,COC1=CC=C(C=C1)C2CC(=NN2)C3=CC(=C(C(=C3)OC)OC)OC
748494,135968229,C1=COC(=C1)C=CC2=NN=C(NC2=O)N3C(=CC(=N3)C4=CC=C(C=C4)Cl)N
748497,54613583,CN1C2=C(C=CC(=C2Cl)Cl)C3=C1C(=O)NC4(C3C#N)CCNCC4
748498,45486324,C1=CC(=C(C2=C1C(=CC3=CC(=C(C(=C3)Br)O)Br)C(=O)N2)Cl)Cl
748512,5710552,CN1C2=CC=CC=C2N=C1C(=CC3=CC=C(C=C3)N(C)C)C#N
748533,46911792,CC(=O)C1=NC2=CC=CC=C2N1CC(=O)C3=CC(=CC=C3)Cl
748541,54613563,COC1=CC=C(C=C1)CN2C(=C)C3=NC4=CC=CC=C4N3C=C2C5=CC(=CC=C5)Cl
748559,46919707,COC1=C(C=CC(=C1)C=CC(=O)C2=CC(=CC=C2)N3C=C(NC3=O)C4=CC=C(C=C4)Cl)O
748560,46919706,COC1=CC=C(C=C1)C2=CN(C(=O)N2)C3=CC=CC(=C3)C(=O)C=CC4=CC(=C(C=C4)O)OC
748561,46919705,COC1=C(C=CC(=C1)C=CC(=O)C2=CC(=CC=C2)N3C=C(NC3=O)C4=CC=CC=C4)O
748583,3110612,C1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)C=C4C(=O)NC(=O)NC4=O
748641,54613413,C=CCSSC1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O
748642,54613414,C=CCSSC1C2=C(NC=N1)N=CN2
748653,54612763,COC1C(C(C(C(O1)CNC(=O)C2=CC(=CC=C2)I)OCCCC=C)OCC3=CC=CC=C3)OCC4=CC=CC=C4
748668,54613256,CCN(CC)C1=CC=C(C=C1)C2=CC(=NC(=C2C#N)N3CCOCC3)C4=CC(=C(C(=C4)OC)OC)OC
748669,135968233,C1=CC=C(C(=C1)C=NNC(=O)C2=CC=CC=C2NC3=CC(=NC=C3)C(F)(F)F)O
748671,135968235,CCOC1=CC=CC(=C1O)C=NNC(=O)C2=CC=CC=C2NC3=CC(=NC=C3)C(F)(F)F
748674,135968238,CCOC1=CC=CC(=C1O)C=NNC(=O)CC2=CC=C(C=C2)NC3=CC(=NC=C3)C(F)(F)F
748695,23947580,CC1(C(N(C(=O)N1CC(=O)NN=CC=CC2=CC=C(O2)[N+](=O)[O-])C3=CC=C(C=C3)Cl)N(C(=O)NC4=CC=C(C=C4)Cl)O)C
748705,54612914,C1=CC(=CC=C1CC(=O)NC2=C(C=CC(=C2)Cl)O)NC3=CC(=NC=C3)C(F)(F)F
748707,54613336,COC1=CC(=CC(=C1OC)OC)C2=NC(=C(C(=C2)C3=CC=CS3)C#N)N4CCOCC4
748708,54613337,C1=CC=C(C(=C1)NC(=O)C2=CC=C(C=C2)CNC3=CC(=NC=C3)C(F)(F)F)O
748712,54613407,CC1=CC(=C(C=C1)O)NC(=O)C2=CC(=CC=C2)NC3=CC(=NC=C3)C(F)(F)F
748713,54613408,C1=CC(=CC(=C1)NC2=CC(=NC=C2)C(F)(F)F)C(=O)NC3=C(C=CC(=C3)Cl)O
748715,54613415,CC1=CC(=C(C=C1)O)NC(=O)C2=CC=C(C=C2)CNC3=CC(=NC=C3)C(F)(F)F
748717,54613595,CCOC(=O)C1=CC2=C(C=C1)N(C(=C([N+]2=O)C(=O)C)C(F)(F)F)[O-]
748722,24765668,CCN1C(=O)C(C(=O)NC1=O)(C)N2C(=O)C3=C(C2=O)C(=C(C(=C3F)F)F)F
748723,24765568,CCC1(C(=O)NC(=O)N(C1=O)C(C)C)NC(=O)C2=CC(=C(C(=C2F)F)F)F
748724,24765667,CCCN1C(=O)C(C(=O)NC1=O)(CC)N2C(=O)C3=C(C2=O)C(=C(C(=C3F)F)F)F
748742,3114175,CN1C(=O)C(=CC2=CN(C3=CC=CC=C32)CC4=CC=CC=C4)C(=O)N(C1=O)C
748854,54613686,COC1=CC(=CC(=C1OC)OC)NC2=C(C=CC=N2)C(=O)NC3=NC4=C(S3)C=C(C=C4)F
748870,54612751,C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)C=C(C#N)C(=O)C4=CC=C(C=C4)Cl
748871,54612752,COC1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)C=C(C#N)S(=O)(=O)C4=CC=CC=C4
748872,54612753,COC1=CC2=C(C=C1)NC(=C2C=C(C#N)S(=O)(=O)C3=CC=CC=C3)C4=CC=CC=C4
748873,54612754,COC1=CC=C(C=C1)C2=C(C3=C(N2)C=CC(=C3)OC)C=C(C#N)S(=O)(=O)C4=CC=CC=C4
748875,54612756,CC(=O)C(=CC1=C(NC2=CC=CC=C21)C3=CC=CC=C3)S(=O)(=O)C
748877,54613466,CCCC1CCC(OC1CC)(C(C)(C(=O)NC2C(OC(=O)C(NC(=O)C3CC(CNN3C(=O)C4CCCNN4C(=O)C(N(C(=O)C5CCCNN5C2=O)O)C)O)C)C(C)C)O)O
748878,11090122,CC1=C(C(=O)C2=CC=CC=C2C1=O)[Te]C3=CC=CC=C3
748896,44521344,C1=CC=C(C=C1)[Te]CCCNC(=O)CCCCCNC2=CC(=O)C3=CC=CC=C3C2=O
748900,54612848,CC=C(C)C(=O)NC1C(CC2(C(C1O)CCC3C2CCC4(C3CCC4C(C)N(C)C)C)C)OC(=O)C
748901,54612849,CC(C1C(CC2C1(CCC3C2CCC4C3(CCC(C4)NC(=O)C=C(C)C)C)C)OC(=O)C)N(C)C
748902,54612850,CC(C1CCC2C1(CCC3C2CCC4C3(CC(C(C4)NC(=O)C=C(C)C)O)C)C)N(C)C
748903,54612851,CC=C(C)C(=O)NC1C(CC2(C(C1O)CCC3C2CCC4(C3CCC4C(C)N(C)C)C)C)O
748904,54612852,CC(C1CCC2C1(CCC3C2CCC4C3(CCC(C4)NC=O)C)C)N(C)C
748905,54612853,CC(C1=CCC2C1(CCC3C2CCC4C3(CCC(C4O)NC(=O)C=C(C)C)C)C)N(C)C
748906,54612854,CC(C1CC=C2C1(CCC3C2CCC4=CC(CCC34C)N(C)C)C)N(C)C
748907,54612855,CC(C1CCC2C1(CCC3C2CCC4C3(CC=C(C4=O)NC=O)C)C)N(C)C
748908,54612856,CC(C1CCC2C1(CCC3C2CCC4C3(CCC(C4)N(C)C(=O)C5=CC=CC=C5)C)C)NC
748909,54612857,CC(C1CCC2C1(CCC3C2CCC4C3(CCC(C4)N)C)C)N(C)C
748911,54612859,CC(C1CCC2C1(CCC3C2CC=C4C3(CCC(C4=O)NC(=O)C=C(C)C)C)C)NC
748912,54613350,CC(C1CCC2C1(CCC3C2CCC4C3(CCC(C4OC(=O)C)NC(=O)C=C(C)C)C)C)N(C)C
748913,54612860,CC=C(C)C(=O)NC1=CCC2(C3CCC4(C(C3CC=C2C1=O)CCC4C(C)N(C)C)C)C
748953,54613125,CC1(CC(C(N1O)(C)C)C(=O)OCCCCCCCCCCC[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C.[Br-]
749023,54613201,CC(=O)C(=CC1=C(NC2=CC=CC=C21)C3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4
749024,13266383,CCOC(=O)C(=CC1=C(NC2=CC=CC=C21)C3=CC=CC=C3)C(=O)OCC
749025,54613202,C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)C=C(C(=O)C4=CC=CC=C4)S(=O)(=O)C5=CC=CC=C5
749026,16101433,COC1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)C=C(C#N)C#N
749027,23861723,COC1=CC2=C(C=C1)NC(=C2C=C(C#N)C#N)C3=CC=CC=C3
749028,44435255,COC1=CC=C(C=C1)C2=C(C3=C(N2)C=CC(=C3)OC)C=C(C#N)C#N
749029,54613203,CCOC(=O)C(=CC1=C(NC2=CC=CC=C21)C3=CC=CC=C3)C(=O)C4=CC=C(C=C4)Cl
749046,135863082,C1=CC=C2C(=C1)C=C(C(=O)N2)C3=NC4=C(N3)C=C(C=C4)Cl
749075,53362836,CC1=C([N+](=O)C2=C(N1[O-])C=CC(=C2)Cl)C=CC(=O)C3=CC(=C(C(=C3)OC)OC)OC
749076,53362835,CC1=C([N+](=O)C2=C(N1[O-])C=CC(=C2)OC)C=CC(=O)C3=CC(=C(C(=C3)OC)OC)OC
749086,53361730,COC1=CC=C(C=C1)SC2=C3C=CC=CC3=C(N2)C=O
749088,53361731,CC(=O)C1=C2C=CC=CC2=C(N1)SC3=CC=C(C=C3)OC
749117,135960825,COC1=CC=C(C=C1)C2CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C4=C(C=C(C=C4)OC)O
749145,54613114,COC1=CC=C(C=C1)C2=C(N=NC(=N2)N3CCN(CC3)C(=O)CN4CCN(CC4)C5=CC=CC=C5)C6=CC=C(C=C6)OC
749146,54613115,COC1=CC=C(C=C1)C2=C(N=NC(=N2)N3CCN(CC3)C(=O)CN4CCN(CC4)C5=CC=C(C=C5)Cl)C6=CC=C(C=C6)OC
749147,54613116,COC1=CC=C(C=C1)C2=C(N=NC(=N2)N3CCN(CC3)C(=O)CN4CCN(CC4)C5=CC=C(C=C5)OC)C6=CC=C(C=C6)OC
