""	"Clc1ccc(\C=C\c2cc(N3CCOCC3)c4cc(Cl)c(Cl)cc4n2)cc1"
""	"COc1ccc(\C=C\c2nc(N3CCOCC3)c4cc(F)c(F)cc4n2)cc1OC"
"14,15-cyclopropano-1-N-formyl-vinorelbine-sulfate"	"CCC1=C[C@@H]2CN(C1)Cc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)[C@@H]9C[C@@H]9CN%10CC[C@]67[C@H]8%10)C(=O)OC"
"1,1-bis(p-hydroxyphenyl)-2-ferrocenyl-5-hydroxy-pent-1-ene"	"C(=C(CCCO)[C-]12C3=C4C5=C1[Fe+2]16782345[C-]2C1=C6C7=C82)(c1ccc(cc1)O)c1ccc(cc1)O"
"14,15-cyclopropano-8'-desmethylene-vinblastine-sulfate"	"CC[C@]1(O)C[C@@H]2CN(Cc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)[C@@H]9C[C@@H]9CN%10CC[C@]67[C@H]8%10)C(=O)OC)C1"
"3-Allylsalicylaldehyde"	"Oc1c(CC=C)cccc1C=O"
"SCH-772984"	"O=C(CN1CC[C@H](C1)C(=O)Nc2ccc3[nH]nc(c4ccncc4)c3c2)N5CCN(CC5)c6ccc(cc6)c7ncccn7"
"AMD-070"	"NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]3CCCc4cccnc34"
"3,7-dimethyl-5-(3,4,5-trimethoxyphenyl)-5H-thiazolo[3,2-..."	"COc1cc(cc(OC)c1OC)C2C=C(C)N=C3SC=C(C)N23"
""	"COc1cc(CN2C(=Nc3ccccc3C2=O)SCC(=O)Nc4ccc(Cl)cc4)cc(OC)c1OC"
""	"COc1cc(CNC(=O)CCSC2=Nc3ccccc3C(=O)N2Cc4cc(OC)c(OC)c(OC)c4)cc(OC)c1OC"
""	"COc1cc([nH]c1\C=C\2/N=C(C)C(=C2C)C(=O)CCCCC(=O)Oc3ccc4C5CC[C@]6(C)[C@@H](O)CC[C@H]6C5CCc4c3)c7ccc[nH]7"
""	"COc1cc([nH]c1\C=C\2/N=C(C)C(=C2C)C(=O)CCC(=O)Oc3ccc4C5CC[C@]6(C)[C@@H](O)CC[C@H]6C5CCc4c3)c7ccc[nH]7"
""	"c12=Cc3[n-]4c(cc3OC)c3[n-](c5c(c3)cccc5)[Sn+4]4([n]2c(c(c1C)CCCCC)C)([CH-]CCC)[CH-]CCC"
""	"CCCCCC1=C(C)\C(=C\c2[nH]c(cc2OC)c3cc4ccccc4[nH]3)\N=C1C"
"BMS-863233"	"Clc1ccc2oc3C(=O)NC(=Nc3c2c1)C4CCCN4"
"2-(4-Methoxyphenyl)-5,6,7,8,9,10-hexahydrocycloocta[4,5]..."	"COc1ccc(cc1)C2=Nc3sc4CCCCCCc4c3C(=O)N2"
"2-(3,4,5-Trimethoxyphenyl)-5,6,7,8,9,10-hexahydrocyclooc..."	"COc1cc(cc(OC)c1OC)C2=Nc3sc4CCCCCCc4c3C(=O)N2"
""	"CC(C)C[C@H](NC(=O)\C=C\CN1C=Cc2ccccc2C1=O)B(O)O"
"4-((4E,8E)-11-(furan-3-yl)-4,8-dimethylundeca-4,8-dien-1..."	"C\C(=C/CC\C(=C\CCc1cocc1)\C)\CCCC2=CC(=O)OC2"
"N-cyclohexyl-4-((1-phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-..."	"O=C(NC1CCCCC1)c2ccc(Nc3ncnc4c3cnn4c5ccccc5)cc2"
""	"COc1ccc(cc1)c2cnoc2c3cc(OC)c4OCCOc4c3"
""	"Fc1cc(Br)ccc1C(=O)Nc2cccc3[nH]c(nc23)C(F)(F)F"
""	"CCOc1ccc(Nc2nc(cs2)c3c(C)nc4ncccn34)cc1"
""	"Oc1cc(nn1c2nc3ccccc3[nH]2)c4ccccc4"
"Telatinib"	"CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c4ccoc24)ccn1"
"CEP-32496"	"COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C(F)(F)F)c3)c2cc1OC"
"(3-Benzyl-2-methyl-3H-benzoimidazol-5-yl)-(4-chloro-6-mo..."	"Cc1nc2ccc(Nc3nc(Cl)nc(n3)N4CCOCC4)cc2n1Cc5ccccc5"
"AZD-1208"	"N[C@@H]1CCCN(C1)c2c(\C=C\3/SC(=O)NC3=O)cccc2c4ccccc4"
"[Chlorido(eta6-p-cymene)(N-{4-fluorophenyl}-2-pyridineca..."	"[Ru+2]1([S]=C(c2cccc[n]12)Nc1ccc(cc1)F)([Cl-])c1c(ccc(c1)C(C)C)C.[Cl-]"
"LDK-378"	"CC(C)Oc1cc(C2CCNCC2)c(C)cc1Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3"
""	"COc1ccc(cc1)C2=NN(C=O)C(C2)c3ccc(OS(=O)(=O)c4ccc(C)cc4)c(OC)c3"
""	"COc1ccc(cc1)C2CC(=NN2c3ccccc3)c4cccc(Nc5ccnc6cc(Cl)ccc56)c4"
""	"COc1cc(cc(OC)c1OC)C2CC(=NN2c3ccccc3)c4cccc(Nc5ccnc6cc(Cl)ccc56)c4"
""	"COc1ccc(cc1)C2CC(=NN2c3ccc(Cl)cc3)c4cccc(Nc5ccnc6cc(Cl)ccc56)c4"
""	"COc1cc(cc(OC)c1OC)C2CC(=NN2c3ccc(Cl)cc3)c4cccc(Nc5ccnc6cc(Cl)ccc56)c4"
""	"Nc1nc(N)c2N=C(CC(Nc2n1)c3sc(Cl)nc3Cl)c4ccc5OCOc5c4"
""	"COc1cc(cc(OC)c1OC)C2CC(=NN2c3ccc(Cl)cc3)c4ccc(Nc5ccnc6cc(Cl)ccc56)cc4"
""	"Cc1cc(C)c2c(n1)sc3c(Nc4ccc(Cl)cc4)ncnc23"
"(E)-9-(3,4-dimethoxybenzylidene)-5-(3,4-dimethoxyphenyl)..."	"COc1ccc(\C=C\2/CCCC3=C2N=C4SC(=NN4C3c5ccc(OC)c(OC)c5)C)cc1OC"
"(E)-9-(3,4-dimethoxybenzylidene)-5-(3,4-dimethoxyphenyl)..."	"COc1ccc(\C=C\2/CCCC3=C2N=C4SC=NN4C3c5ccc(OC)c(OC)c5)cc1OC"
"2-(phenylamino)-10-methyl-5,6,7,10-tetrahydropyrrolo[3',..."	"Cn1c(cc2CCCc3cnc(Nc4ccccc4)nc3c12)C(=O)N"
"EXEL-7647"	"COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC4C[C@H]5CN(C)C[C@H]5C4"
"AZD-3463"	"COc1cc(ccc1Nc2ncc(Cl)c(n2)c3c[nH]c4ccccc34)N5CCC(N)CC5"
"MK-0429"	"COc1ccc(cn1)[C@H](CC(=O)O)N2CCN(CCCc3ccc4CCCNc4n3)C2=O"
"4-[5-(1,3-diphenyl-1H-pyrazol-4-yl)-3-(4-methylphenyl)-4..."	"Cc1ccc(cc1)C2=NN(C(C2)c3cn(nc3c4ccccc4)c5ccccc5)c6ccc(cc6)S(=O)(=O)N"
""	"CC(=O)Nc1ccc(cc1)S(=O)(=O)N2C(CCC2=O)C(=O)Nc3ccccc3"
""	"Cc1cc(nc(NC2CCCCC2)n1)N3CCN(CC3)c4ccnc5cc(Cl)ccc45"
""	"COc1cc(Nc2cc(C)nc(n2)N3CCN(CC3)c4ccnc5cc(Cl)ccc45)cc(OC)c1"
""	"COc1ccc(Nc2cc(C)nc(n2)N3CCN(CC3)c4ccnc5cc(Cl)ccc45)cc1"
"N-{4-[(1e)-N-Carbamimidoylbutanehydrazonoyl]phenyl}-5-Me..."	"CCC\C(=N\NC(=N)N)\c1ccc(NC(=O)c2cc3cc(OC)ccc3[nH]2)cc1"
"3-[5-(2-Phenoxymethyl-benzoimidazol-1-ylmethyl)-[1,3,4]o..."	"Cc1ccc(Oc2nc3ccccc3cc2c4oc(Cn5c(COc6ccccc6)nc7ccccc57)nn4)cc1"
"PI-103"	"Oc1cccc(c1)c2nc(N3CCOCC3)c4oc5ncccc5c4n2"
""	"CC(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)N2C=CC(=CC2=O)Nc3ccccc3)B(O)O"
""	"CC(C)C[C@H](NC(=O)CN1C=CC=C(CNC(=O)c2ccccc2)C1=O)B(O)O"
""	"CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)N2C=CC(=CC2=O)N3CCCCC3)B(O)O"
""	"CC(C)C[C@H](NC(=O)CN1C=CC(=CC1=O)NCc2ccccc2)B(O)O"
"3-amino-6-benzyl-N-phenyl-5,6,7,8-tetrahydrothieno[2,3-b..."	"Nc1c(sc2nc3CCN(Cc4ccccc4)Cc3cc12)C(=O)Nc5ccccc5"
"3-amino-6-benzyl-N-mesityl-5,6,7,8-tetrahydrothieno[2,3-..."	"Cc1cc(C)c(NC(=O)c2sc3nc4CCN(Cc5ccccc5)Cc4cc3c2N)c(C)c1"
"3-amino-6-benzyl-N-(3-methoxyphenyl)-5,6,7,8-tetrahydrot..."	"COc1cccc(NC(=O)c2sc3nc4CCN(Cc5ccccc5)Cc4cc3c2N)c1"
"3-amino-5-oxo-N-(m-tolyl)-5,6,7,8-tetrahydrothieno[2,3-b..."	"Cc1cccc(NC(=O)c2sc3nc4CCCC(=O)c4cc3c2N)c1"
"4,4'-((1E,4E)-3-oxopenta-1,4-diene-1,5-diyl)bis(4,1-phen..."	"OB(O)c1ccc(\C=C\C(=O)\C=C\c2ccc(cc2)B(O)O)cc1"
"(E)-4-(3-(3-hydroxy-4-methoxyphenyl)acryloyl)phenylboron..."	"COc1ccc(\C=C\C(=O)c2ccc(cc2)B(O)O)cc1O"
"(Z)-1-(1H-indol-3-yl)-3-(2-methoxy-5-(3,4,5-trimethoxyst..."	"COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1N\C=C/C(=O)c3c[nH]c4ccccc34"
"(3-amino-5-ethynyl-6-methoxy-1H-indol-2-yl)(3,4,5-trimet..."	"COc1cc(cc(OC)c1OC)C(=O)c2[nH]c3cc(OC)c(cc3c2N)C#C"
"(3-amino-5-(3-hydroxyprop-1-ynyl)-6-methoxy-1H-indol-2-y..."	"COc1cc(cc(OC)c1OC)C(=O)c2[nH]c3cc(OC)c(cc3c2N)C#CCO"
"(3-amino-5-(cyclopropylethynyl)-6-methoxy-1H-indol-2-yl)..."	"COc1cc(cc(OC)c1OC)C(=O)c2[nH]c3cc(OC)c(cc3c2N)C#CC4CC4"
"(Z)-3-(2,3-dimethoxy-5-(3,4,5-trimethoxystyryl)phenylami..."	"COc1cc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc(N\C=C/C(=O)c3cc(OC)c(OC)c(OC)c3)c1OC"
"Z)-3-(2,3-dimethoxy-5-(3,4,5-trimethoxystyryl)phenylamin..."	"COc1cc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc(N\C=C/C(=O)c3c[nH]c4ccccc34)c1OC"
"(E)-1-(3,4-dimethoxyphenyl)-3-(2-methoxy-5-(3,4,5-trimet..."	"COc1ccc(cc1OC)C(=O)\C=C\c2cc(ccc2OC)C(=O)c3cc(OC)c(OC)c(OC)c3"
"(E)-1-(benzo[d][1,3]dioxol-5-yl)-3-(2-methoxy-5-(3,4,5-t..."	"COc1ccc(cc1\C=C\C(=O)c2ccc3OCOc3c2)C(=O)c4cc(OC)c(OC)c(OC)c4"
"LDK-378"	"CC(C)Oc1cc(C2CCNCC2)c(C)cc1Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3"
"Daporinad"	"O=C(NCCCCC1CCN(CC1)C(=O)c2ccccc2)\C=C\c3cccnc3"
"(5-(5'-(hydroxymethyl)-[2,2'-bifuran]-5-yl)thiophen-2-yl..."	"OCc1oc(cc1)c2oc(cc2)c3ccc(CO)s3"
""	"CC(C)(C)c1ccc(cc1)S(=O)(=O)Oc2ccc3C4=C(CCCCC4)C(=O)Oc3c2"
""	"Fc1ccc(cc1)S(=O)(=O)Oc2ccc3C4=C(CCCCC4)C(=O)Oc3c2"
""	"Fc1cc(NC(=O)Nc2cccc(c2)C(F)(F)F)ccc1OCc3oc(nn3)c4ccccc4"
""	"Fc1ccc(cc1)c2nc3sccn3c2c4ccnc(NCCNS(=O)(=O)c5ccccc5)n4"
"e/z-endoxifen"	"CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCNC)cc2)\c3ccccc3"
"5-(2,3-dihydrobenzo[b][1,4]dioxin-6-yl)-4-(3,4,5-trimeth..."	"COc1cc(cc(OC)c1OC)c2nn[nH]c2c3ccc4OCCOc4c3"
"5-(benzo[d][1,3]dioxol-5-yl)-4-(3,5-dimethoxyphenyl)-1H-..."	"COc1cc(OC)cc(c1)c2nn[nH]c2c3ccc4OCOc4c3"
"(thiophene-3,4-diylbis(furan-5,2-diyl))dimethanol"	"OCc1oc(cc1)c2cscc2c3oc(CO)cc3"
"GDC-0032"	"CC(C)n1nc(C)nc1c2cn3CCOc4cc(ccc4c3n2)c5cnn(c5)C(C)(C)C(=O)N"
"GSK-1070916"	"CCn1cc(c2ccnc3[nH]c(cc23)c4cccc(CN(C)C)c4)c(n1)c5ccc(NC(=O)N(C)C)cc5"
"PFI-1"	"COc1ccccc1S(=O)(=O)Nc2ccc3NC(=O)N(C)Cc3c2"
""	"COc1ccc(c2nc(O)c3c4CCCCc4sc3n2)c5ccccc15"
"BIX-01294"	"COc1cc2nc(nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC)N5CCCN(C)CC5"
"AZD-8186"	"C[C@@H](Nc1cc(F)cc(F)c1)c2cc(cc3C(=O)C=C(Oc23)N4CCOCC4)C(=O)N(C)C"
"E-7820"	"Cc1ccc(NS(=O)(=O)c2cccc(c2)C#N)c3[nH]cc(C#N)c13"
"tx262"	"CS(=O)(=O)O[C@@H]1[C@H](N(C1=O)c2cc3c4ccccc4ccc3c5ccccc25)c6ccccn6"
"5-aza-T-dCyd"	"NC1=NC(=O)N(C=N1)[C@H]2CC(O)[C@@H](CO)S2"
"AZD-6738"	"C[C@@H]1COCCN1c2cc(nc(n2)c3ccnc4[nH]ccc34)C5(CC5)S(=N)(=O)C"
"LGK-974"	"Cc1cc(ccn1)c2ncc(CC(=O)Nc3ccc(cn3)c4cnccn4)cc2C"
"VE-822"	"CNCc1ccc(cc1)c2cc(on2)c3nc(cnc3N)c4ccc(cc4)S(=O)(=O)C(C)C"
"PF-4989216"	"Fc1cc(ccc1c2c(C#N)c(sc2c3nnc[nH]3)N4CCOCC4)C#N"
"AM-5992"	"CN(CCO)C1CCN(CC1)c2ccc(Nc3ncc4c5ccnc(F)c5n(C6CCCC6)c4n3)nc2"
""	"CC(C)C[C@H](NC(=O)CCN1C=Cc2ccccc2C1=O)B(O)O"
""	"COc1cc(\C=C\c2cc(\C=C\c3ccc(O)c(OC)c3)n(n2)C(=O)c4ccc(Cl)cc4)ccc1O"
""	"COc1ccc(cc1)C(=O)n2nc(\C=C\c3ccc(O)c(OC)c3)cc2\C=C\c4ccc(O)c(OC)c4"
""	"COc1cc(\C=C\c2cc(\C=C\c3ccc(O)c(OC)c3)n(n2)C(=O)N)ccc1O"
""	"Cc1sc(C)c(c2oc(CO)cc2)c1c3oc(CO)cc3"
"Encorafenib"	"COC(=O)N[C@@H](C)CNc1nccc(n1)c2cn(nc2c3cc(Cl)cc(NS(=O)(=O)C)c3F)C(C)C"
"Afuresertib"	"Cn1ncc(Cl)c1c2cc(sc2Cl)C(=O)N[C@H](CN)Cc3cccc(F)c3"
"3-amino-N-(3-(trifluoromethyl)phenyl)-6,7,8,9-tetrahydro..."	"Nc1c(sc2nc3CCCCCc3cc12)C(=O)Nc4cccc(c4)C(F)(F)F"
"3-amino-N-(2-chlorophenyl)-5,6,7,8,9,10-hexahydrocyclooc..."	"Nc1c(sc2nc3CCCCCCc3cc12)C(=O)Nc4ccccc4Cl"
"3-amino-N-phenyl-5,6,7,8,9,10-hexahydrocycloocta[b]thien..."	"Nc1c(sc2nc3CCCCCCc3cc12)C(=O)Nc4ccccc4"
""	"CCCCCCC[C@@H](O)CC(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](Cc3ccccc3)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N4CCCC4C(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc5ccccc5)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](Cc6c[nH]cn6)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc7ccccc7)C(=O)O"
"Defactinib"	"CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(=O)(=O)C)n2)C(F)(F)F)cc1"
"EXEL-2280"	"CC(C)c1cc(CNc2nc(Nc3cc([nH]n3)C4CC4)cc(n2)N5CCN(C)CC5)on1"
"ARRY-614"	"Cc1ccc(cc1)n2nc(cc2NC(=O)NCc3cc(F)ccc3Oc4ccc5c(cnn5CCO)c4)C(C)(C)C"
"GSK-2141795"	"Cn1ncc(Cl)c1c2cc(oc2Cl)C(=O)N[C@H](CN)Cc3ccc(F)c(F)c3"
"1-methyl-3-[4-(1-methyl-1H-indol-3-yl)-1,3-thiazol-2-yl]..."	"Cn1cc(c2csc(n2)c3cn(C)c4ncccc34)c5ccccc15"
"3-[4-(1H-indol-3-yl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrro..."	"Cn1cc(c2nc(cs2)c3c[nH]c4ccccc34)c5cccnc15"
"3,3'-(1H-pyrrole-2,5-diyl)bis(1-methyl-1H-pyrrolo[2,3-b]..."	"Cn1cc(c2ccc([nH]2)c3cn(C)c4ncccc34)c5cccnc15"
""	"CN(C)CC(=O)Nc1ccc(Cn2nnc3C(=O)c4c(nnn4Cc5ccc(NC(=O)CN(C)C)cc5)C(=O)c23)cc1"
""	"O=C(CCN1CCOCC1)Nc2ccc(Cn3nnc4C(=O)c5c(nnn5Cc6ccc(NC(=O)CCN7CCOCC7)cc6)C(=O)c34)cc2"
""	"CCN(CC)CCC(=O)Nc1ccc(Cn2nnc3C(=O)c4c(nnn4Cc5ccc(NC(=O)CCN(CC)CC)cc5)C(=O)c23)cc1"
""	"O=C(CN1CCOCC1)Nc2ccc(Cn3nnc4C(=O)c5c(nnn5Cc6ccc(NC(=O)CN7CCOCC7)cc6)C(=O)c34)cc2"
""	"O=C(CCCN1CCOCC1)Nc2ccc(Cn3nnc4C(=O)c5c(nnn5Cc6ccc(NC(=O)CCCN7CCOCC7)cc6)C(=O)c34)cc2"
""	"O=C(CCCCN1CCOCC1)Nc2ccc(Cn3nnc4C(=O)c5c(nnn5Cc6ccc(NC(=O)CCCCN7CCOCC7)cc6)C(=O)c34)cc2"
""	"CN(C)CCCC(=O)Nc1ccc(Cn2nnc3C(=O)c4c(nnn4Cc5ccc(NC(=O)CCCN(C)C)cc5)C(=O)c23)cc1"
"Ombrabulin"	"COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO"
""	"COc1ccc2nc3cc(Cl)ccc3c(N4CCN(CC4)c5ccnc(n5)N6CCOCC6)c2c1"
""	"COc1ccc2nc3cc(Cl)ccc3c(N4CCN(CC4)c5ccnc(n5)N6CCN(C)CC6)c2c1"
""	"CC(=O)N1CC(=CC1=O)Nc2ccc(OC(F)(F)F)cc2"
""	"COc1cc([nH]c1\C=C\2/N=C(C)C(=C2C)C(=O)CCCCCCCCC(=O)O[C@H]3CC[C@H]4C5CCc6cc(O)ccc6C5CC[C@]34C)c7ccc[nH]7"
"FH-535"	"Cc1cc(ccc1NS(=O)(=O)c2cc(Cl)ccc2Cl)[N+](=O)[O-]"
"OTX-015"	"Cc1sc2c(C(=N[C@@H](CC(=O)Nc3ccc(O)cc3)c4nnc(C)n24)c5ccc(Cl)cc5)c1C"
""	"Clc1ccc(Nc2ncnc3c4cccnc4sc23)c(Cl)c1"
""	"Oc1ccc(Nc2ncnc3c4cccnc4sc23)cc1"
"TAK-632"	"Fc1ccc(Oc2ccc3nc(NC(=O)C4CC4)sc3c2C#N)cc1NC(=O)Cc5cccc(c5)C(F)(F)F"
"VS-5584"	"CC(C)n1c(C)nc2c(nc(nc12)N3CCOCC3)c4cnc(N)nc4"
"N-(2-carbamoyl-4-chlorophenyl)biphenyl-2-carboxamide"	"NC(=O)c1cc(Cl)ccc1NC(=O)c2ccccc2c3ccccc3"
"NCGC00350716-01"	"COc1cccc(c1)c2oc3ccc(NC(=O)c4ccc(Cl)c(c4)C#N)cc3n2"
"LEE-011"	"CN(C)C(=O)c1cc2cnc(Nc3ccc(cn3)N4CCNCC4)nc2n1C5CCCC5"
""	"c1(cc2c(cc1)c1cc[n+](c(c1n2CCC)C)CCC(C)C)OCCC(C)C.[Br-]"
"Osimertinib"	"COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2nccc(n2)c3cn(C)c4ccccc34"
"CEP-28122"	"COc1c2CC[C@H](CCc2ccc1Nc3ncc(Cl)c(N[C@@H]4[C@@H]5CC(C=C5)[C@@H]4C(=O)N)n3)N6CCOCC6"
""	"COc1cc2OC(=CC(=O)c2c(OC)c1OC)c3cccc(c3)C(=O)Nc4ccc(C)cc4"
""	"Cc1ccc(cc1)S(=O)(=O)NC(CCC(=O)Nc2ccc(Cl)cc2)C(=O)Nc3ccc(Cl)cc3"
"RG-7388"	"COc1cc(ccc1NC(=O)[C@@H]2N[C@@H](CC(C)(C)C)[C@@](C#N)([C@H]2c3cccc(Cl)c3F)c4ccc(Cl)cc4F)C(=O)O"
"CO-1686"	"COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)C(=O)C"
"GNE-617"	"Fc1cc(F)cc(c1)S(=O)(=O)c2ccc(CNC(=O)c3ccc4nccn4c3)cc2"
"K287"	"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12"
"I518"	"CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12"
"H004"	"CC(C)c1c(C(=O)Nc2ccccc2)c(c3ccccc3)c(c4ccc(F)cc4)n1CC[C@@H](O)C[C@@H](O)CC(=O)O"
"PD183805"	"Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl"
"spebrutinib"	"COCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)C=C)c3)n2)cc1"
"4-fluoro-N-(3-(4-(6-(4-hydroxyphenyl)imidazo[2,1-b]thiaz..."	"Oc1ccc(cc1)c2nc3sccn3c2c4ccnc(NCCCNS(=O)(=O)c5ccc(F)cc5)n4"
"4-methoxy-N-(2-((4-(6-phenylimidazo[2,1-b]thiazol-5-yl)p..."	"COc1ccc(cc1)S(=O)(=O)NCCNc2nccc(n2)c3c(nc4sccn34)c5ccccc5"
"N-(2-((4-(6-(4-methoxyphenyl)imidazo[2,1-b]thiazol-5-yl)..."	"COc1ccc(cc1)c2nc3sccn3c2c4ccnc(NCCNS(=O)(=O)c5ccc(cc5)C(F)(F)F)n4"
"CP-724714"	"COCC(=O)NC\C=C\c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1"
"PF-06463922"	"C[C@H]1Oc2cc(cnc2N)c3c(CN(C)C(=O)c4ccc(F)cc14)nn(C)c3C#N"
"SOMCL-12-81"	"CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN)c3)ncc2Cl"
"N-[4-(1,3-benzothiazol-2-yl)phenyl]-2-[(4-chlorophenyl)a..."	"Clc1ccc(NCC(=O)Nc2ccc(cc2)c3nc4ccccc4s3)cc1"
"N-[4-(1,3-benzothiazol-2-yl)phenyl]-2-[(2,6-dichlorophen..."	"Clc1cccc(Cl)c1NCC(=O)Nc2ccc(cc2)c3nc4ccccc4s3"
"(E)-1-(4-hydroxyphenyl)-3-(2-methoxy-5-(3,4,5-trimethoxy..."	"COc1ccc(cc1\C=C\C(=O)c2ccc(O)cc2)C(=O)c3cc(OC)c(OC)c(OC)c3"
"(Z)-4-tert-butyl-N-(2-hydroxy-3-methoxy-6-(3,4,5-trimeth..."	"COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)c(NS(=O)(=O)c3ccc(cc3)C(C)(C)C)c1O"
"(Z)-N-(2-hydroxy-3-methoxy-6-(3,4,5-trimethoxystyryl)phe..."	"COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)c(NS(=O)(=O)c3ccc(OC)c(OC)c3)c1O"
"(Z)-4-fluoro-N-(2-hydroxy-3-methoxy-6-(3,4,5-trimethoxys..."	"COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)c(NS(=O)(=O)c3ccc(F)cc3)c1O"
"(Z)-N-(2-hydroxy-3-methoxy-6-(3,4,5-trimethoxystyryl)phe..."	"COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)c(NS(=O)(=O)c3ccc(C)cc3)c1O"
"(Z)-3-chloro-N-(2,3-dimethoxy-5-(3,4,5-trimethoxystyryl)..."	"COc1cc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc(NS(=O)(=O)c3cccc(Cl)c3)c1OC"
"(Z)-N-(2,3-dimethoxy-5-(3,4,5-trimethoxystyryl)phenyl)-3..."	"COc1ccc(cc1OC)S(=O)(=O)Nc2cc(\C=C/c3cc(OC)c(OC)c(OC)c3)cc(OC)c2OC"
"(E)-1-(benzo[d][1,3]dioxol-5-yl)-3-(2-methoxy-5-(1-(3,4,..."	"COc1ccc(cc1\C=C\C(=O)c2ccc3OCOc3c2)C(=C)c4cc(OC)c(OC)c(OC)c4"
"selinexor"	"FC(F)(F)c1cc(cc(c1)C(F)(F)F)c2ncn(\C=C/C(=O)NNc3cnccn3)n2"
"TAS-116"	"CCc1cc(ccc1n2nc(C(C)C)c3c(ccnc23)n4cnc(c4)c5cnn(C)c5)C(=O)N"
"dimethylfasudil"	"C[C@H]1CNCCCN1S(=O)(=O)c2cccc3cncc(C)c23"
"AZD-6738"	"C[C@@H]1COCCN1c2cc(nc(n2)c3ccnc4[nH]ccc34)C5(CC5)[S@](=N)(=O)C"
"3-methyl-5-(1-methyl-4-(6-morpholino-2-(pyridin-3-yl)pyr..."	"Cc1cc(O)cc(c1)c2nn(C)cc2c3cc(nc(n3)c4cccnc4)N5CCOCC5"
"(1R,2R,4aS,5R,8aS)-5-((E)-2-((S)-4-acetoxy-2-oxodihydrof..."	"CC(=O)OC[C@]1(C)[C@@H](CC[C@@]2(C)[C@H](C\C=C\3/[C@@H](COC3=O)OC(=O)C)C(=C)CC[C@H]12)OC(=O)C"
"AZ-505"	"Oc1ccc(CCNCCN(C2CCCCC2)C(=O)CCNCCc3ccc(Cl)c(Cl)c3)c4OCC(=O)Nc14"
""	"CC(C)[C@@H]1CC[C@@H]2[C@@H]1[C@H](OC(=O)\C=C\c3ccccc3)[C@@]4(C[C@@H](OC(=O)CO)[C@@]2(C)O4)C(C)C"
"4-((2-(3-(4-chloro-3-(trifluoromethyl)phenyl)ureido)benz..."	"CNC(=O)c1cc(Oc2ccc3nc(NC(=O)Nc4ccc(Cl)c(c4)C(F)(F)F)sc3c2)ccn1"
